timestamp,accel_x,accel_y,accel_z
20241001205112,-0.0518798828125,-0.97540283203125,0.147491455078125
20241001205112,-0.054718017578125,-0.97540283203125,0.147491455078125
20241001205114,-0.054718017578125,-0.983612060546875,0.147491455078125
20241001205115,-0.054718017578125,-0.983612060546875,0.172088623046875
20241001205115,-0.0795135498046875,-0.983612060546875,0.172088623046875
20241001205117,-0.0795135498046875,-0.97930908203125,0.172088623046875
20241001205118,-0.0795135498046875,-0.97930908203125,0.1806793212890625
20241001205118,-0.068939208984375,-0.97930908203125,0.1806793212890625
20241001205120,-0.068939208984375,-0.9702606201171875,0.1806793212890625
20241001205121,-0.068939208984375,-0.9702606201171875,0.25885009765625
