timestamp,accel_x,accel_y,accel_z
20241001205538,0.649322509765625,-0.6326141357421875,0.3953857421875
20241001205538,0.667266845703125,-0.6326141357421875,0.3953857421875
20241001205540,0.667266845703125,-0.6306915283203125,0.3953857421875
20241001205541,0.667266845703125,-0.6306915283203125,0.4202880859375
20241001205541,0.674560546875,-0.6306915283203125,0.4202880859375
20241001205543,0.674560546875,-0.63372802734375,0.4202880859375
20241001205544,0.674560546875,-0.63372802734375,0.4311981201171875
20241001205544,0.6310577392578125,-0.63372802734375,0.4311981201171875
20241001205546,0.6310577392578125,-0.6385040283203125,0.4311981201171875
20241001205547,0.6310577392578125,-0.6385040283203125,0.4008636474609375
