timestamp,accel_x,accel_y,accel_z
20241001210027,0.8948211669921875,-0.2671051025390625,0.3877410888671875
20241001210028,0.8948211669921875,-0.4308624267578125,0.3877410888671875
20241001210030,0.8948211669921875,-0.4308624267578125,0.3317108154296875
20241001210030,0.7490234375,-0.4308624267578125,0.3317108154296875
20241001210031,0.7490234375,-0.5889892578125,0.3317108154296875
20241001210033,0.7490234375,-0.5889892578125,0.3556365966796875
20241001210033,0.0513153076171875,-0.5889892578125,0.3556365966796875
20241001210034,0.0513153076171875,-0.859344482421875,0.3556365966796875
20241001210036,0.0513153076171875,-0.859344482421875,0.411529541015625
20241001210036,0.4853973388671875,-0.859344482421875,0.411529541015625
20241001210037,0.4853973388671875,-0.9108734130859375,0.411529541015625
