timestamp,accel_x,accel_y,accel_z
20241001205659,0.8649749755859375,-0.3795928955078125,0.357208251953125
20241001205700,0.8649749755859375,-0.370452880859375,0.357208251953125
20241001205702,0.8649749755859375,-0.370452880859375,0.3668670654296875
20241001205702,0.8010711669921875,-0.370452880859375,0.3668670654296875
20241001205703,0.8010711669921875,-0.403045654296875,0.3668670654296875
20241001205705,0.8010711669921875,-0.403045654296875,0.3210296630859375
20241001205705,0.7590179443359375,-0.403045654296875,0.3210296630859375
20241001205706,0.7590179443359375,-0.4269866943359375,0.3210296630859375
20241001205708,0.7590179443359375,-0.4269866943359375,0.5154571533203125
20241001205708,0.773162841796875,-0.4269866943359375,0.5154571533203125
20241001205709,0.773162841796875,-0.4231414794921875,0.5154571533203125
