timestamp,accel_x,accel_y,accel_z
20241001210149,0.6443328857421875,-0.678436279296875,0.2601470947265625
20241001210149,0.62799072265625,-0.678436279296875,0.2601470947265625
20241001210151,0.62799072265625,-0.6731414794921875,0.2601470947265625
20241001210152,0.62799072265625,-0.6731414794921875,0.327667236328125
20241001210152,0.6756439208984375,-0.6731414794921875,0.327667236328125
20241001210154,0.6756439208984375,-0.6554412841796875,0.327667236328125
20241001210155,0.6756439208984375,-0.6554412841796875,0.3659210205078125
20241001210155,0.6364898681640625,-0.6554412841796875,0.3659210205078125
20241001210157,0.6364898681640625,-0.67315673828125,0.3659210205078125
20241001210158,0.6364898681640625,-0.67315673828125,0.385101318359375
