timestamp,accel_x,accel_y,accel_z
20241001205307,0.7286529541015625,-0.5835113525390625,0.3459014892578125
20241001205308,0.7286529541015625,-0.58331298828125,0.3459014892578125
20241001205310,0.7286529541015625,-0.58331298828125,0.36248779296875
20241001205310,0.7395172119140625,-0.58331298828125,0.36248779296875
20241001205311,0.7395172119140625,-0.572265625,0.36248779296875
20241001205313,0.7395172119140625,-0.572265625,0.3577880859375
20241001205313,0.72637939453125,-0.572265625,0.3577880859375
20241001205314,0.72637939453125,-0.5807952880859375,0.3577880859375
20241001205316,0.72637939453125,-0.5807952880859375,0.350372314453125
20241001205316,0.717803955078125,-0.5807952880859375,0.350372314453125
20241001205317,0.717803955078125,-0.5819854736328125,0.350372314453125
