timestamp,accel_x,accel_y,accel_z
20241001205331,0.768829345703125,-0.55181884765625,0.373779296875
20241001205331,0.682464599609375,-0.55181884765625,0.373779296875
20241001205333,0.682464599609375,-0.628692626953125,0.373779296875
20241001205334,0.682464599609375,-0.628692626953125,0.3843536376953125
20241001205334,0.695465087890625,-0.628692626953125,0.3843536376953125
20241001205336,0.695465087890625,-0.6082305908203125,0.3843536376953125
20241001205337,0.695465087890625,-0.6082305908203125,0.37823486328125
20241001205337,0.7341461181640625,-0.6082305908203125,0.37823486328125
20241001205339,0.7341461181640625,-0.5975494384765625,0.37823486328125
20241001205340,0.7341461181640625,-0.5975494384765625,0.3954620361328125
