timestamp,accel_x,accel_y,accel_z
20241001205918,0.8568267822265625,-0.295379638671875,0.3808441162109375
20241001205919,0.8568267822265625,-0.3278961181640625,0.3808441162109375
20241001205921,0.8568267822265625,-0.3278961181640625,0.404998779296875
20241001205921,0.8645782470703125,-0.3278961181640625,0.404998779296875
20241001205922,0.8645782470703125,-0.3136444091796875,0.404998779296875
20241001205924,0.8645782470703125,-0.3136444091796875,0.4143829345703125
20241001205924,0.8537139892578125,-0.3136444091796875,0.4143829345703125
20241001205925,0.8537139892578125,-0.345977783203125,0.4143829345703125
20241001205927,0.8537139892578125,-0.345977783203125,0.3254241943359375
20241001205927,0.8713226318359375,-0.345977783203125,0.3254241943359375
20241001205928,0.8713226318359375,-0.350738525390625,0.3254241943359375
