timestamp,accel_x,accel_y,accel_z
20241001205952,0.8168487548828125,-0.3739013671875,0.443939208984375
20241001205953,0.8168487548828125,-0.3959197998046875,0.443939208984375
20241001205955,0.8168487548828125,-0.3959197998046875,0.4268646240234375
20241001205955,0.770904541015625,-0.3959197998046875,0.4268646240234375
20241001205956,0.770904541015625,-0.417877197265625,0.4268646240234375
20241001205958,0.770904541015625,-0.417877197265625,0.3967132568359375
20241001205958,0.7828216552734375,-0.417877197265625,0.3967132568359375
20241001205959,0.7828216552734375,-0.486846923828125,0.3967132568359375
20241001210001,0.7828216552734375,-0.486846923828125,0.2699737548828125
20241001210001,0.819610595703125,-0.486846923828125,0.2699737548828125
20241001210002,0.819610595703125,-0.485382080078125,0.2699737548828125
