timestamp,accel_x,accel_y,accel_z
20241001205037,-0.13140869140625,-0.975677490234375,0.2096405029296875
20241001205037,-0.0860595703125,-0.975677490234375,0.2096405029296875
20241001205039,-0.0860595703125,-0.97186279296875,0.2096405029296875
20241001205040,-0.0860595703125,-0.97186279296875,0.202606201171875
20241001205040,-0.0781097412109375,-0.97186279296875,0.202606201171875
20241001205042,-0.0781097412109375,-0.9815673828125,0.202606201171875
20241001205043,-0.0781097412109375,-0.9815673828125,0.1745147705078125
20241001205043,-0.0861358642578125,-0.9815673828125,0.1745147705078125
20241001205045,-0.0861358642578125,-0.9817962646484375,0.1745147705078125
20241001205046,-0.0861358642578125,-0.9817962646484375,0.1856536865234375
