timestamp,accel_x,accel_y,accel_z
20241001210310,0.476806640625,-0.8123016357421875,0.38812255859375
20241001210311,0.476806640625,-0.8014373779296875,0.38812255859375
20241001210313,0.476806640625,-0.8014373779296875,0.34912109375
20241001210313,0.507476806640625,-0.8014373779296875,0.34912109375
20241001210314,0.507476806640625,-0.791168212890625,0.34912109375
20241001210316,0.507476806640625,-0.791168212890625,0.3529510498046875
20241001210316,0.5793609619140625,-0.791168212890625,0.3529510498046875
20241001210317,0.5793609619140625,-0.7532958984375,0.3529510498046875
20241001210319,0.5793609619140625,-0.7532958984375,0.3247833251953125
20241001210319,0.580413818359375,-0.7532958984375,0.3247833251953125
20241001210320,0.580413818359375,-0.7426910400390625,0.3247833251953125
