timestamp,accel_x,accel_y,accel_z
20241001205157,0.7057342529296875,-0.7069244384765625,0.161712646484375
20241001205158,0.7057342529296875,-0.6616058349609375,0.161712646484375
20241001205200,0.7057342529296875,-0.6616058349609375,0.27667236328125
20241001205200,0.6643829345703125,-0.6616058349609375,0.27667236328125
20241001205201,0.6643829345703125,-0.642913818359375,0.27667236328125
20241001205203,0.6643829345703125,-0.642913818359375,0.3786468505859375
20241001205203,0.689453125,-0.642913818359375,0.3786468505859375
20241001205204,0.689453125,-0.62353515625,0.3786468505859375
20241001205206,0.689453125,-0.62353515625,0.396026611328125
20241001205207,0.6840057373046875,-0.62353515625,0.396026611328125
