timestamp,accel_x,accel_y,accel_z
20241001205843,0.932373046875,-0.070098876953125,0.248931884765625
20241001205844,0.932373046875,-0.3049468994140625,0.248931884765625
20241001205846,0.932373046875,-0.3049468994140625,0.413665771484375
20241001205846,0.913482666015625,-0.3049468994140625,0.413665771484375
20241001205847,0.913482666015625,-0.3830108642578125,0.413665771484375
20241001205849,0.913482666015625,-0.3830108642578125,0.3815155029296875
20241001205849,0.8618316650390625,-0.3830108642578125,0.3815155029296875
20241001205850,0.8618316650390625,-0.402862548828125,0.3815155029296875
20241001205852,0.8618316650390625,-0.402862548828125,0.3696136474609375
20241001205852,0.86480712890625,-0.402862548828125,0.3696136474609375
20241001205853,0.86480712890625,-0.4039306640625,0.3696136474609375
