2024-09-27 21:16:22,-0.3201751708984375,-0.8412017822265625,-0.1818695068359375
2024-09-27 21:16:27,0.017913818359375,-0.8412017822265625,-0.1818695068359375
2024-09-27 21:16:28,0.017913818359375,-0.3973846435546875,-0.1818695068359375
2024-09-27 21:16:29,0.017913818359375,-0.3973846435546875,-0.9183502197265625
2024-09-27 21:16:30,0.01397705078125,-0.3973846435546875,-0.9183502197265625
2024-09-27 21:16:31,0.01397705078125,-0.3828887939453125,-0.9183502197265625
2024-09-27 21:16:32,0.01397705078125,-0.3828887939453125,-0.9204254150390625
2024-09-27 21:16:33,0.021087646484375,-0.3828887939453125,-0.9204254150390625
2024-09-27 21:16:34,0.021087646484375,-0.3833160400390625,-0.9204254150390625
2024-09-27 21:16:35,0.021087646484375,-0.3833160400390625,-0.911712646484375
2024-09-27 21:16:36,-0.5246124267578125,-0.3833160400390625,-0.911712646484375
2024-09-27 21:16:37,-0.5246124267578125,0.881011962890625,-0.911712646484375
2024-09-27 21:16:38,-0.5246124267578125,0.881011962890625,-0.953460693359375
2024-09-27 21:16:39,-0.650482177734375,0.881011962890625,-0.953460693359375
2024-09-27 21:16:40,-0.650482177734375,0.521240234375,-0.953460693359375
2024-09-27 21:16:41,-0.650482177734375,0.521240234375,-0.829071044921875
2024-09-27 21:16:42,-1.3966217041015625,0.521240234375,-0.829071044921875
2024-09-27 21:16:43,-1.3966217041015625,1.6879730224609375,-0.829071044921875
2024-09-27 21:16:44,-1.3966217041015625,1.6879730224609375,-0.0702972412109375
2024-09-27 21:16:45,-1.3179168701171875,1.6879730224609375,-0.0702972412109375
2024-09-27 21:16:46,-1.3179168701171875,0.771453857421875,-0.0702972412109375
2024-09-27 21:16:47,-1.3179168701171875,0.771453857421875,-0.1927642822265625
2024-09-27 21:16:48,-0.4893951416015625,0.771453857421875,-0.1927642822265625
2024-09-27 21:16:49,-0.4893951416015625,0.299835205078125,-0.1927642822265625
2024-09-27 21:16:50,-0.4893951416015625,0.299835205078125,-0.6388397216796875
2024-09-27 21:16:51,0.18328857421875,0.299835205078125,-0.6388397216796875
2024-09-27 21:16:52,0.18328857421875,-0.45355224609375,-0.6388397216796875
